2019-05-26T20:11:48.228+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,83,50,Default task
2019-05-26T20:11:49.118+03:00,alyokhina-o,Action,EditorEnter,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,83,50,Default task
2019-05-26T20:11:50.261+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,84,8,Default task
2019-05-26T20:11:50.268+03:00,alyokhina-o,Action,EditorEnter,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,84,8,Default task
2019-05-26T20:11:50.279+03:00,alyokhina-o,Action,EditorEnter,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,85,8,Default task
2019-05-26T20:11:50.287+03:00,alyokhina-o,Action,EditorEnter,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,,86,8,Default task
2019-05-26T20:11:50.296+03:00,alyokhina-o,Action,EditorEnter,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,,87,8,Default task
2019-05-26T20:11:51.263+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,84,8,Default task
2019-05-26T20:11:52.265+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,64,47,Default task
2019-05-26T20:11:52.345+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,64,47,Default task
2019-05-26T20:11:53.266+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,64,47,Default task
2019-05-26T20:11:54.266+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,,0,16,Default task
2019-05-26T20:11:55.271+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/E.java,E::bar,3,31,Default task
